Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_45_955.jpg;0.0009065866;0;0;2.887882;103.9626;87.26;359.6756;249.3259;0.5546298
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_46_021.jpg;0;0;0;2.874749;103.9018;87.09932;359.6379;249.378;0.4860992
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_46_088.jpg;1.498593;0;0;2.864869;103.8219;86.88564;359.5856;249.4681;0.4056014
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_46_155.jpg;4.502705;0;0;2.854908;103.7646;86.72505;359.558;249.8655;0.3871323
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_46_221.jpg;7.502852;0;0;2.839824;103.7107;86.56385;359.5402;250.6266;0.429736
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_46_287.jpg;4.504995;0;0;2.828521;103.6421;86.34853;359.5377;251.7024;0.5154362
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_46_354.jpg;1.515738;0;0;2.818684;103.5912;86.18744;359.5432;252.1725;0.5534332
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_46_421.jpg;1.515019;0;0;2.805909;103.5397;86.02696;359.5543;252.3323;0.5500813
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_46_488.jpg;4.524575;0;0;2.795588;103.4751;85.81275;359.574;252.8765;0.6013045
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_46_554.jpg;7.524272;0;0;2.784174;103.4307;85.65158;359.6038;253.6947;0.6926637
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_46_621.jpg;10.52546;0;0;2.767109;103.3903;85.48963;359.6674;254.8564;0.8190752
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_46_688.jpg;13.50896;0;0;2.751718;103.3442;85.27184;359.8521;256.9273;1.014883
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_46_754.jpg;15;0;0;2.73477;103.3169;85.10757;0.0430731;258.8632;1.19375
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_46_821.jpg;15;0;0;2.716203;103.2934;84.94733;0.02763119;260.8984;1.216875
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_46_888.jpg;15;0;0;2.704412;103.2711;84.73531;359.9136;263.4741;1.097067
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_46_954.jpg;13.50807;0;0;2.690283;103.2629;84.57505;359.9098;265.3355;1.087419
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_47_021.jpg;10.50414;0;0;2.675315;103.2586;84.41435;359.9555;266.9965;1.077148
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_47_088.jpg;7.503944;0;0;2.666172;103.2572;84.20082;0.008521912;268.7253;1.067322
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_47_154.jpg;4.508067;0;0;2.65807;103.258;84.04201;-0.004606025;269.6066;1.041558
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_47_221.jpg;1.517324;0;0;2.647113;103.2592;83.88368;359.9768;270.1183;0.9955887
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_47_287.jpg;-1.501291;0;0;2.638312;103.2593;83.67366;359.9258;270.1986;0.8698109
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_47_354.jpg;-4.486633;0;0;2.628824;103.2569;83.51704;359.8687;269.8165;0.7070602
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_47_421.jpg;-7.489441;0;0;2.614716;103.2514;83.36133;359.7978;269.0691;0.4730484
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_47_487.jpg;-4.492577;0;0;2.604474;103.2413;83.1549;359.699;268.0294;0.1183409
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_47_554.jpg;-1.479469;0;0;2.595969;103.2339;83.00072;359.6283;267.5964;359.8817
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_47_621.jpg;0;0;0;2.584561;103.2278;82.84675;359.5752;267.4904;359.7086
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_47_688.jpg;0;0;0.09977388;2.574762;103.2198;82.6421;359.5369;267.4815;359.548
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_47_754.jpg;0;0;0.2997029;2.542198;103.214;82.49236;359.4596;267.491;359.4735
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_47_821.jpg;0;0;0.4993408;2.441475;103.2088;82.34892;359.2921;267.4811;359.4578
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_47_887.jpg;0;0;0.6996267;2.334483;103.2036;82.16843;359.0307;267.382;359.6539
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_47_954.jpg;0;0;0;2.214237;103.1992;82.03956;358.8618;267.3695;359.9206
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_48_021.jpg;0;0;0;2.168976;103.1931;81.91067;358.8078;267.4535;0.1448065
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_48_088.jpg;0;0;0;2.15539;103.1823;81.73499;359.0203;267.3478;0.1959333
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_48_154.jpg;0;0;0;2.142816;103.1753;81.60246;359.2684;267.3028;0.1788461
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_48_221.jpg;0;0;0;2.13266;103.169;81.47078;359.4898;267.2967;0.1790513
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_48_287.jpg;0;0;0;2.125538;103.1607;81.29657;359.7451;267.2953;0.1746349
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_48_354.jpg;0;0;0;2.11851;103.1545;81.16699;359.903;267.295;0.1675964
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_48_421.jpg;0;0.2001089;0;2.111768;103.1484;81.03807;0.03687579;267.2949;0.1578292
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_48_487.jpg;0;0.3997589;0;2.11722;103.1402;80.86569;0.208959;267.2946;0.141332
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_48_554.jpg;0;0.6007859;0;2.130906;103.134;80.73505;0.3520518;267.2945;0.1269313
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_48_620.jpg;0;0.4012889;0;2.15801;103.1277;80.60315;0.500914;267.2915;0.1047444
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_48_687.jpg;0;0.2013266;0;2.168622;103.1189;80.42708;0.6587603;267.28;0.0557025
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_48_754.jpg;0;0.001703739;0;2.171025;103.1124;80.29583;0.730548;267.2702;0.01534828
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_48_821.jpg;0;0;0;2.162878;103.1062;80.16579;0.7531673;267.2695;-0.001458871
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_48_888.jpg;0;0;0;2.156082;103.0984;79.99416;0.7180767;267.2783;-0.001473806
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_48_954.jpg;0;0;0;2.149281;103.0926;79.86658;0.6536636;267.2845;-0.001380181
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_49_021.jpg;0;0;0;2.140161;103.0868;79.73984;0.5649685;267.2906;-0.001197201
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_49_088.jpg;0;0;0;2.133292;103.0791;79.57195;0.420557;267.2971;-0.004030942
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_49_154.jpg;0;0;0;2.126395;103.0733;79.44673;0.300132;267.2988;359.9879
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_49_221.jpg;0;0;0;2.117138;103.0674;79.32207;0.1727895;267.2987;359.9772
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_49_288.jpg;0;0;0;2.110137;103.0597;79.15663;-0.004648573;267.2986;359.9652
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_49_354.jpg;0;0;0;2.103086;103.0539;79.03304;359.8627;267.2986;359.9579
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_49_421.jpg;0;0.199551;0;2.095868;103.0484;78.90916;359.7614;267.3071;359.9742
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_49_488.jpg;0;0.3996989;0;2.10081;103.0407;78.74239;359.687;267.3127;-0.003502787
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_49_554.jpg;0;0.599787;0;2.113962;103.0347;78.61517;359.6922;267.3137;0.0121709
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_49_621.jpg;0;0.799515;0;2.146252;103.0286;78.48533;359.7598;267.3137;0.02583561
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_49_688.jpg;0;0.9995159;0;2.180901;103.0202;78.30694;359.9624;267.3135;0.04125253
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_49_754.jpg;0;1;0;2.22249;103.0137;78.16883;0.1958038;267.3134;0.05064156
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_49_820.jpg;1.498277;1;0;2.27881;103.0069;78.02776;0.4542997;267.3355;0.03550208
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_49_888.jpg;4.509271;1;0;2.320801;103.001;77.83537;0.8128588;267.8403;0.04979203
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_49_954.jpg;4.514308;1;0;2.362234;102.9991;77.68814;1.077799;268.4857;0.07770222
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_50_021.jpg;1.508936;0.7996418;0;2.416412;102.9966;77.539;1.316136;268.9398;0.06136185
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_50_088.jpg;0;0.5998691;0;2.44899;102.9923;77.34188;1.359988;269.1542;-0.003791149
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_50_154.jpg;0;0.3998082;0;2.476865;102.9897;77.19453;1.267462;269.1791;-0.000676546
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_50_221.jpg;0;0.2001399;0;2.491403;102.9869;77.04684;1.16283;269.1706;-0.0004660929
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_50_288.jpg;0;0;0;2.490952;102.9833;76.85074;0.9852892;269.1521;-0.0002133157
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_50_354.jpg;0;0;0;2.483788;102.9806;76.7047;0.8220708;269.1384;2.855933E-05
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_50_421.jpg;0;0;0;2.473333;102.9779;76.55944;0.6420897;269.1269;0.003739949
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_50_488.jpg;0;0;0;2.465374;102.9745;76.36674;0.389949;269.1179;0.01975007
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_50_554.jpg;1.503904;0;0;2.457335;102.9728;76.2228;0.1994943;269.1921;0.05081934
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_50_621.jpg;4.503649;0;0;2.44584;102.973;76.07938;0.009680431;269.5329;0.1256036
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_50_687.jpg;7.506092;0;0;2.435789;102.9776;75.88824;359.8095;270.5144;0.2686402
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_50_754.jpg;10.49819;0;0;2.423764;102.9857;75.74529;359.7006;271.6569;0.4379802
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_50_821.jpg;13.49663;0;0;2.405039;102.9985;75.60271;359.6425;273.1386;0.6509972
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_50_888.jpg;10.48523;0;0;2.392099;103.0204;75.41271;359.6626;275.111;0.9182426
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_50_954.jpg;7.493137;0;0;2.382526;103.0382;75.26837;359.8322;276.2303;0.981461
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_51_020.jpg;4.494519;0.1999079;0;2.370587;103.058;75.12398;0.04547151;277.0572;0.9998381
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_51_088.jpg;1.4981;0.3996692;0;2.375876;103.0837;74.93285;0.2044411;277.6406;0.9182795
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_51_154.jpg;0;0.6001682;0;2.389877;103.1026;74.78899;0.2785774;277.7427;0.7924296
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_51_221.jpg;0;0.799809;0;2.422188;103.1222;74.64323;0.3769707;277.757;0.6628176
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_51_288.jpg;0;0.999891;0;2.456302;103.1489;74.44456;0.5711312;277.7496;0.4795863
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_51_354.jpg;0;0.7996409;0;2.496203;103.1693;74.29229;0.7553184;277.7376;0.3350265
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_51_421.jpg;0;0.5995531;0;2.536001;103.1898;74.13821;0.944759;277.7225;0.1885094
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_51_488.jpg;0;0.4001012;0;2.555302;103.2173;73.93156;1.166214;277.6992;-0.000102881
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_51_554.jpg;0;0.1999261;0;2.566913;103.2392;73.7773;1.262917;277.72;359.9596
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_51_621.jpg;0;0;0;2.568047;103.2612;73.62451;1.276375;277.7402;359.953
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_51_688.jpg;0;0;0;2.561602;103.29;73.42341;1.176013;277.7647;359.9657
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_51_754.jpg;0;0;0;2.553645;103.3111;73.27397;1.050674;277.7816;359.969
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_51_821.jpg;0;0;0;2.542958;103.3321;73.12555;0.8946128;277.7961;359.9684
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_51_888.jpg;0;0.2000309;0;2.537449;103.3597;72.92839;0.6667283;277.8115;359.9607
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_51_954.jpg;0;0.4003859;0;2.539884;103.3805;72.77995;0.5106154;277.8203;359.9513
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_52_021.jpg;0;0.600219;0;2.557486;103.4015;72.63004;0.3890914;277.828;359.9416
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_52_087.jpg;0;0.8004059;0;2.581064;103.4299;72.42655;0.3059214;277.8383;359.934
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_52_154.jpg;0;0.9992248;0;2.612807;103.4518;72.27036;0.3147388;277.8467;359.9366
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_52_221.jpg;0;1;0;2.666731;103.4741;72.11067;0.3854623;277.8563;359.9494
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_52_287.jpg;0;1;0;2.707541;103.5048;71.89268;0.5558899;277.8718;359.984
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_52_354.jpg;0;1;0;2.748368;103.5279;71.72561;0.7241902;277.8753;-0.000665573
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_52_421.jpg;1.497509;1;0;2.802994;103.5513;71.55569;0.9128949;277.8969;-0.0006045685
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_52_487.jpg;4.49748;1;0;2.843748;103.586;71.32568;1.172777;278.399;0.02447388
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_52_554.jpg;4.49307;1;0;2.88358;103.6151;71.15117;1.347206;279.0644;0.05578225
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_52_621.jpg;1.48824;1;0;2.935476;103.6435;70.97648;1.384087;279.6142;359.9925
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_52_688.jpg;0;1;0;2.985082;103.6835;70.7408;1.359231;279.8636;-0.001689573
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_52_754.jpg;0;1;0;3.02497;103.714;70.56078;1.370381;279.8794;-0.001020324
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_52_821.jpg;0;1;0;3.078184;103.7449;70.37836;1.38332;279.8684;-0.001536267
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_52_888.jpg;0;1;0;3.1189;103.7867;70.13173;1.377845;279.8518;-0.00147472
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_52_954.jpg;0;1;0;3.161065;103.8185;69.94378;1.381069;279.8378;-0.001035288
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_53_021.jpg;1.495262;1;0;3.214398;103.8508;69.75348;1.384019;279.8478;-0.001624378
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_53_087.jpg;4.498022;1;0;3.254514;103.8972;69.49678;1.376119;280.3291;-0.003581813
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_53_154.jpg;7.494795;1;0;3.293806;103.9368;69.30267;1.35419;281.1563;0.03438835
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_53_221.jpg;7.475129;1;0;3.343753;103.9809;69.10799;1.290393;282.3385;0.1030796
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_53_288.jpg;4.475293;1;0;3.384865;104.0436;68.84617;1.167818;283.6286;0.1776337
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_53_354.jpg;1.480633;1;0;3.424952;104.0926;68.64722;1.085649;284.1665;0.2229694
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_53_420.jpg;0;1;0;3.477773;104.1426;68.44539;1.040734;284.3326;0.2567148
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_53_488.jpg;0;1;0;3.515839;104.2104;68.17213;1.021663;284.3526;0.2673152
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_53_554.jpg;0;1;0;3.555134;104.2624;67.96403;1.041965;284.3341;0.2572055
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_53_621.jpg;2.995561;1;0;3.605785;104.3158;67.7538;1.071481;284.4597;0.2367399
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_53_687.jpg;5.994136;1;0;3.643667;104.3925;67.4715;1.101338;285.2139;0.2452345
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_53_754.jpg;5.992388;1;0;3.680389;104.4542;67.25895;1.085899;286.1191;0.2619182
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_53_821.jpg;2.996108;1;0;3.732706;104.5185;67.04498;1.054064;286.8921;0.2726559
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_53_887.jpg;0;1;0;3.771855;104.6064;66.75612;1.034729;287.3543;0.2719562
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_53_954.jpg;0;1;0;3.809408;104.6735;66.53652;1.050164;287.4189;0.2590656
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_54_021.jpg;0;1;0;3.859031;104.7417;66.3145;1.08513;287.4162;0.2307877
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_54_088.jpg;0;1;0;3.89696;104.8338;66.01461;1.164046;287.3808;0.1730645
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_54_154.jpg;3.007261;1;0;3.934293;104.9049;65.7875;1.2288;287.5419;0.1304338
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_54_220.jpg;5.993101;0.9000158;0;3.983211;104.9792;65.55942;1.276521;288.0515;0.10902
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_54_287.jpg;5.998546;1;0;4.01759;105.0846;65.25496;1.287863;289.2493;0.1292485
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_54_354.jpg;2.98458;1;0;4.055315;105.1663;65.02552;1.251884;289.9942;0.1255347
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_54_421.jpg;0;0.8001611;0;4.103684;105.2502;64.79445;1.225549;290.3864;0.1397047
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_54_488.jpg;0;0.5997432;0;4.128298;105.3634;64.48451;1.189531;290.5128;0.1598076
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_54_554.jpg;0;0.399742;0;4.144574;105.4489;64.25159;1.142902;290.5136;0.1706398
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_54_620.jpg;0;0.1999722;0;4.151472;105.5344;64.019;1.066454;290.4936;0.1753523
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_54_687.jpg;0;0.0001633167;0;4.146107;105.6479;63.71049;0.9028425;290.4622;0.1751318
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_54_754.jpg;0;0;0;4.133396;105.7326;63.48074;0.7343991;290.4417;0.173805
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_54_820.jpg;0;0;0;4.115563;105.8168;63.25222;0.5388148;290.4256;0.1738653
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_54_887.jpg;0;0;0;4.10223;105.9287;62.94919;0.2535174;290.4094;0.1783519
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_54_954.jpg;-1.502144;0;0;4.088801;106.012;62.72281;0.03364793;290.3377;0.1763342
/Users/Abishalini/Desktop/UDACITY/Roverism Data/Data Set 1/IMG/robocam_2018_01_21_11_16_55_020.jpg;-4.490688;0;0;4.070328;106.0931;62.496;359.8404;290.0111;0.1112477
